FR_hip,FR_thigh,FR_calf,FL_hip,FL_thigh,FL_calf,RR_hip,RR_thigh,RR_calf,RL_hip,RL_thigh,RL_calf
3.315141201019287109e-01,7.335820198059082031e-01,-7.016217708587646484e-01,7.557761669158935547e-01,3.727047443389892578e-01,1.485891342163085938e-01,2.853989601135253906e-01,-7.267820835113525391e-01,9.212129116058349609e-01,-7.026402950286865234e-01,2.652423381805419922e-01,2.311508655548095703e-01
3.185727596282958984e-01,-4.589912891387939453e-01,6.322684288024902344e-01,-7.719643115997314453e-01,-2.331967353820800781e-01,9.240224361419677734e-01,2.070393562316894531e-01,-2.989332675933837891e-01,1.818513870239257812e-01,2.544229030609130859e-01,-1.170859336853027344e-01,-9.618537425994873047e-01
-4.926726818084716797e-01,7.270216941833496094e-01,-1.747982501983642578e-01,5.816814899444580078e-01,4.434335231781005859e-01,4.446794986724853516e-01,-6.936905384063720703e-01,-7.588970661163330078e-01,9.228014945983886719e-02,9.369764328002929688e-01,-4.799940586090087891e-01,-6.438724994659423828e-01
-7.468752861022949219e-01,9.074642658233642578e-01,9.893043041229248047e-01,3.846118450164794922e-01,5.200467109680175781e-01,2.044756412506103516e-01,-1.786854267120361328e-01,5.478291511535644531e-01,7.092955112457275391e-01,5.030090808868408203e-01,-1.239044666290283203e-01,9.273536205291748047e-01
-4.266543388366699219e-01,-7.483336925506591797e-01,9.262521266937255859e-01,-8.556668758392333984e-01,1.315631866455078125e-01,-6.547422409057617188e-01,-4.489629268646240234e-01,3.328492641448974609e-01,-3.165750503540039062e-01,2.011368274688720703e-01,9.483783245086669922e-01,1.292865276336669922e-01
5.283968448638916016e-01,2.994112968444824219e-01,3.515222072601318359e-01,-6.680767536163330078e-01,7.248909473419189453e-01,-5.829672813415527344e-01,3.789377212524414062e-02,-5.717277526855468750e-04,-1.660785675048828125e-01,1.495625972747802734e-01,6.288745403289794922e-01,6.326253414154052734e-01
9.960005283355712891e-01,1.479048728942871094e-01,-8.046247959136962891e-01,2.619915008544921875e-01,-1.474323272705078125e-01,4.178185462951660156e-01,-5.172309875488281250e-01,-7.542762756347656250e-01,-1.732189655303955078e-01,-5.256044864654541016e-01,-6.672692298889160156e-01,5.091094970703125000e-02
-4.780547618865966797e-01,9.618759155273437500e-03,-8.112435340881347656e-01,8.657479286193847656e-02,3.848216533660888672e-01,1.726181507110595703e-01,4.493360519409179688e-01,6.638638973236083984e-01,8.239169120788574219e-01,8.123240470886230469e-01,-2.887558937072753906e-01,-9.731447696685791016e-01
8.158969879150390625e-01,1.793489456176757812e-01,6.415588855743408203e-01,6.347353458404541016e-01,6.374390125274658203e-01,-3.900892734527587891e-01,1.977245807647705078e-01,-9.150550365447998047e-01,-8.945655822753906250e-01,4.578964710235595703e-01,-2.936816215515136719e-01,-5.008075237274169922e-01
-9.968593120574951172e-01,5.730175971984863281e-01,-6.385929584503173828e-01,-6.898975372314453125e-01,2.800278663635253906e-01,7.485661506652832031e-01,1.634132862091064453e-01,6.157755851745605469e-01,-7.360010147094726562e-01,9.824187755584716797e-01,8.839206695556640625e-01,-3.658142089843750000e-01
9.040594100952148438e-02,4.784970283508300781e-01,-8.865869045257568359e-01,1.786959171295166016e-01,-2.646548748016357422e-01,1.768803596496582031e-01,-1.076359748840332031e-01,-1.785802841186523438e-02,-2.471299171447753906e-01,1.397271156311035156e-01,2.546811103820800781e-01,6.655969619750976562e-01
2.790710926055908203e-01,-9.821951389312744141e-01,-8.574614524841308594e-01,5.516703128814697266e-01,3.098974227905273438e-01,-5.970931053161621094e-02,-9.205532073974609375e-02,4.903335571289062500e-01,8.029584884643554688e-01,-6.119461059570312500e-01,-7.400095462799072266e-01,9.140455722808837891e-01
-4.379420280456542969e-01,4.646635055541992188e-02,4.678692817687988281e-01,-2.907807826995849609e-01,-5.045580863952636719e-02,2.037158012390136719e-01,-1.973748207092285156e-01,-2.442426681518554688e-01,9.447753429412841797e-01,6.301074028015136719e-01,8.236036300659179688e-01,9.934816360473632812e-01
1.149973869323730469e-01,-7.942910194396972656e-01,4.989957809448242188e-01,-6.853456497192382812e-01,8.580212593078613281e-01,-8.177168369293212891e-01,9.640181064605712891e-01,2.319896221160888672e-01,-5.619330406188964844e-01,2.960813045501708984e-01,-3.210785388946533203e-01,5.529673099517822266e-01
-3.565223217010498047e-01,6.906032562255859375e-03,7.978112697601318359e-01,6.723651885986328125e-01,7.858734130859375000e-01,-8.633329868316650391e-01,-1.921656131744384766e-01,-9.169416427612304688e-01,8.800632953643798828e-01,-3.037655353546142578e-01,2.764534950256347656e-02,-6.050715446472167969e-01
1.976542472839355469e-01,-1.749479770660400391e-01,-1.130557060241699219e-01,9.997200965881347656e-02,-7.450547218322753906e-01,-6.080803871154785156e-01,7.464120388031005859e-01,6.210844516754150391e-01,-5.680451393127441406e-01,1.889617443084716797e-01,-4.826622009277343750e-01,8.237791061401367188e-02
-9.518456459045410156e-01,-1.510474681854248047e-01,4.737229347229003906e-01,-4.525923728942871094e-02,-3.235797882080078125e-01,-6.553747653961181641e-01,8.692004680633544922e-01,-5.068850517272949219e-02,-4.307966232299804688e-01,-4.089841842651367188e-01,-7.062032222747802734e-01,3.071987628936767578e-01
-3.296928405761718750e-01,4.814958572387695312e-02,-2.532429695129394531e-01,-5.795271396636962891e-01,1.376543045043945312e-01,-8.639717102050781250e-01,9.219846725463867188e-01,6.343781948089599609e-01,-7.420322895050048828e-01,-7.825779914855957031e-02,-1.848399639129638672e-01,8.350794315338134766e-01
-5.348596572875976562e-01,-5.909633636474609375e-01,4.042291641235351562e-02,-5.821807384490966797e-01,4.388127326965332031e-01,-8.853223323822021484e-01,2.621650695800781250e-02,9.512002468109130859e-01,9.686450958251953125e-01,3.297939300537109375e-01,-3.401131629943847656e-01,-2.566750049591064453e-01
5.296888351440429688e-01,3.287224769592285156e-01,7.949309349060058594e-01,-3.884673118591308594e-02,2.501692771911621094e-01,-1.572668552398681641e-01,-7.367465496063232422e-01,9.522049427032470703e-01,5.270624160766601562e-02,9.605700969696044922e-01,6.283550262451171875e-01,4.502930641174316406e-01
-7.614538669586181641e-01,-2.742874622344970703e-01,-4.330856800079345703e-01,-6.188774108886718750e-01,-3.004453182220458984e-01,5.974709987640380859e-01,-2.623939514160156250e-01,3.719701766967773438e-01,-5.389237403869628906e-01,7.878024578094482422e-01,8.421897888183593750e-03,-2.117967605590820312e-01
-6.333837509155273438e-01,-4.405770301818847656e-01,3.396010398864746094e-02,-1.387774944305419922e-01,-3.329672813415527344e-01,-2.738175392150878906e-01,6.890296936035156250e-04,-2.909135818481445312e-01,1.245453357696533203e-01,-1.461369991302490234e-01,5.023159980773925781e-01,1.084136962890625000e-01
-2.059087753295898438e-01,-4.097189903259277344e-01,-3.563618659973144531e-02,7.659578323364257812e-02,5.927026271820068359e-01,6.618504524230957031e-01,-9.529912471771240234e-01,6.394624710083007812e-02,3.115508556365966797e-01,1.195096969604492188e-02,-3.516788482666015625e-01,-8.250563144683837891e-01
-6.141765117645263672e-01,9.134736061096191406e-01,5.804214477539062500e-01,9.091789722442626953e-01,4.070658683776855469e-01,-1.291608810424804688e-02,-3.607583045959472656e-02,1.214597225189208984e-01,7.614874839782714844e-02,-7.129323482513427734e-01,1.464540958404541016e-01,-3.534078598022460938e-02
-8.693265914916992188e-01,-3.143043518066406250e-01,-1.075580120086669922e-01,4.225587844848632812e-01,-8.017921447753906250e-02,-5.496675968170166016e-01,8.597040176391601562e-02,-1.839215755462646484e-01,-4.924798011779785156e-01,-4.380469322204589844e-01,-8.271751403808593750e-01,9.496164321899414062e-02
4.198956489562988281e-01,-6.576156616210937500e-02,7.801299095153808594e-01,1.242899894714355469e-02,-1.077222824096679688e-02,9.439485073089599609e-01,6.179254055023193359e-01,-8.322103023529052734e-01,-2.864365577697753906e-01,-2.231533527374267578e-01,1.289680004119873047e-01,1.491773128509521484e-01
-1.118309497833251953e-01,-1.720142364501953125e-02,9.354946613311767578e-01,9.591002464294433594e-01,-7.145643234252929688e-03,-3.730390071868896484e-01,4.645104408264160156e-01,-8.685603141784667969e-01,-9.934129714965820312e-01,6.333823204040527344e-01,1.952862739562988281e-01,-8.941016197204589844e-01
-3.325414657592773438e-01,5.403521060943603516e-01,3.947062492370605469e-01,6.181759834289550781e-01,-4.373571872711181641e-01,-6.340730190277099609e-01,1.582446098327636719e-01,9.830079078674316406e-01,2.434511184692382812e-01,-6.135783195495605469e-01,2.426648139953613281e-02,-1.569652557373046875e-02
5.722022056579589844e-01,1.306984424591064453e-01,6.758010387420654297e-01,8.894426822662353516e-01,5.040473937988281250e-01,-1.247763633728027344e-01,1.257791519165039062e-01,-6.870841979980468750e-02,-9.255704879760742188e-01,9.183976650238037109e-01,9.542911052703857422e-01,-7.623069286346435547e-01
-3.069353103637695312e-02,-5.618245601654052734e-01,6.825447082519531250e-02,-3.283429145812988281e-02,4.784061908721923828e-01,-4.067430496215820312e-01,2.442073822021484375e-01,4.562377929687500000e-01,8.918294906616210938e-01,7.955203056335449219e-01,3.102040290832519531e-01,4.468212127685546875e-01
5.046322345733642578e-01,7.691907882690429688e-02,-6.137666702270507812e-01,-6.181545257568359375e-01,-5.470993518829345703e-01,-4.405360221862792969e-01,-5.688757896423339844e-01,7.631087303161621094e-02,-4.875574111938476562e-01,-4.569916725158691406e-01,-3.215644359588623047e-01,8.613655567169189453e-01
-2.949047088623046875e-02,7.489624023437500000e-01,-5.307495594024658203e-01,-7.523319721221923828e-01,-9.124703407287597656e-01,7.534139156341552734e-01,-9.599516391754150391e-01,8.985838890075683594e-01,-7.321622371673583984e-01,-6.431627273559570312e-02,-9.057853221893310547e-01,-4.174754619598388672e-01
-4.936494827270507812e-01,-5.099475383758544922e-01,-7.518544197082519531e-01,9.401066303253173828e-01,-7.781298160552978516e-01,9.496145248413085938e-01,4.155476093292236328e-01,7.489855289459228516e-01,4.831745624542236328e-01,5.205743312835693359e-01,6.916170120239257812e-01,-9.494135379791259766e-01
-2.997665405273437500e-01,5.495758056640625000e-01,4.824266433715820312e-01,6.902878284454345703e-01,2.049963474273681641e-01,1.016926765441894531e-02,9.617545604705810547e-01,-6.221940517425537109e-01,-4.713735580444335938e-01,8.233687877655029297e-01,8.632254600524902344e-01,-6.010196208953857422e-01
-4.351544380187988281e-01,7.942378520965576172e-01,-3.944404125213623047e-01,-7.519936561584472656e-01,-7.005062103271484375e-01,-9.125208854675292969e-02,-3.126261234283447266e-01,-9.227507114410400391e-01,-8.823182582855224609e-01,4.828336238861083984e-01,-3.162260055541992188e-01,7.605407238006591797e-01
-9.987089633941650391e-01,-6.094069480895996094e-01,9.888823032379150391e-01,8.128914833068847656e-01,7.562127113342285156e-01,-8.176980018615722656e-01,7.543537616729736328e-01,-3.279569149017333984e-01,4.368734359741210938e-02,-5.316710472106933594e-01,-1.748242378234863281e-01,5.775444507598876953e-01
-1.531565189361572266e-01,7.479023933410644531e-02,5.999305248260498047e-01,-7.252569198608398438e-01,-3.813273906707763672e-01,4.580106735229492188e-01,4.634447097778320312e-01,-4.883372783660888672e-01,-5.381081104278564453e-01,-5.428433418273925781e-01,3.940322399139404297e-01,-1.520102024078369141e-01
-7.624247074127197266e-01,5.738260746002197266e-01,-3.207280635833740234e-01,-3.846662044525146484e-01,-3.345396518707275391e-01,4.673750400543212891e-01,-8.248622417449951172e-01,-1.210322380065917969e-01,8.673954010009765625e-02,-3.893013000488281250e-01,1.397252082824707031e-02,-6.057534217834472656e-01
9.507322311401367188e-02,-5.351779460906982422e-01,7.286081314086914062e-01,5.618157386779785156e-01,-6.322765350341796875e-01,-9.768486022949218750e-01,-8.777275085449218750e-01,6.925907135009765625e-01,-5.629096031188964844e-01,3.025274276733398438e-01,-5.107927322387695312e-02,-1.429026126861572266e-01
6.435480117797851562e-01,-1.193165779113769531e-01,-2.273814678192138672e-01,4.275596141815185547e-01,-5.145478248596191406e-01,-1.164820194244384766e-01,-2.761232852935791016e-01,8.057255744934082031e-01,5.010170936584472656e-01,7.380211353302001953e-01,3.013186454772949219e-01,5.405106544494628906e-01
-7.667691707611083984e-01,-4.000902175903320312e-03,8.630211353302001953e-01,-2.275390625000000000e-01,3.736371994018554688e-01,-3.393988609313964844e-01,6.492114067077636719e-02,-4.082717895507812500e-01,8.848133087158203125e-01,6.284990310668945312e-01,9.793927669525146484e-01,6.096191406250000000e-01
6.116967201232910156e-01,9.555695056915283203e-01,-9.754691123962402344e-01,-8.318378925323486328e-01,8.178431987762451172e-01,5.462961196899414062e-01,1.936893463134765625e-01,5.882723331451416016e-01,8.991219997406005859e-01,9.258725643157958984e-01,-2.191703319549560547e-01,6.676895618438720703e-01
-3.966562747955322266e-01,7.780523300170898438e-01,-7.408063411712646484e-01,-9.446542263031005859e-01,-3.204195499420166016e-01,-6.259014606475830078e-01,3.320980072021484375e-01,1.164102554321289062e-02,-9.684090614318847656e-01,-3.439993858337402344e-01,-4.740056991577148438e-01,-9.799726009368896484e-01
6.425304412841796875e-01,2.152311801910400391e-01,-2.639710903167724609e-01,2.302443981170654297e-01,3.809888362884521484e-01,6.898295879364013672e-01,7.161965370178222656e-01,4.564573764801025391e-01,-5.281717777252197266e-01,-5.168144702911376953e-01,-4.911375045776367188e-02,-3.872585296630859375e-02
-5.189058780670166016e-01,-2.456381320953369141e-01,-5.624122619628906250e-01,4.189343452453613281e-01,3.886747360229492188e-01,9.159989356994628906e-01,-7.065038681030273438e-01,3.052399158477783203e-01,-9.641783237457275391e-01,8.401629924774169922e-01,8.726055622100830078e-01,-7.291002273559570312e-01
-9.263000488281250000e-01,2.741529941558837891e-01,-6.519262790679931641e-01,-9.749479293823242188e-01,2.048990726470947266e-01,-6.460523605346679688e-02,-1.573150157928466797e-01,8.057949542999267578e-01,-4.812924861907958984e-01,-4.528203010559082031e-01,7.724714279174804688e-02,-2.387044429779052734e-01
7.636740207672119141e-01,-7.708575725555419922e-01,-6.277368068695068359e-01,7.989292144775390625e-01,-3.237009048461914062e-03,-2.018713951110839844e-01,-2.416069507598876953e-01,3.456726074218750000e-01,-7.539107799530029297e-01,9.451229572296142578e-01,5.293068885803222656e-01,8.833994865417480469e-01
-8.452866077423095703e-01,9.191694259643554688e-01,-4.162883758544921875e-02,8.921301364898681641e-01,9.681718349456787109e-01,-9.760715961456298828e-01,6.230275630950927734e-01,4.788017272949218750e-01,-3.419570922851562500e-01,-9.643352031707763672e-01,1.962232589721679688e-01,9.794731140136718750e-01
-2.753522396087646484e-01,-5.803740024566650391e-01,9.893460273742675781e-01,3.907239437103271484e-01,-1.098480224609375000e-01,-4.569711685180664062e-01,-5.408329963684082031e-01,-6.749601364135742188e-01,7.937664985656738281e-01,-3.154788017272949219e-01,4.897670745849609375e-01,-1.744263172149658203e-01
-8.507945537567138672e-01,3.589463233947753906e-01,-6.046819686889648438e-02,-9.874296188354492188e-01,-6.125988960266113281e-01,-3.476529121398925781e-01,-9.516599178314208984e-01,-9.194822311401367188e-01,5.540547370910644531e-01,8.620626926422119141e-01,1.516687870025634766e-01,8.146584033966064453e-01
-1.773624420166015625e-01,-5.941989421844482422e-01,4.027221202850341797e-01,-9.629456996917724609e-01,-3.668160438537597656e-01,4.139778614044189453e-01,6.215012073516845703e-01,-9.872231483459472656e-01,-6.920909881591796875e-02,-3.298799991607666016e-01,-7.369995117187500000e-03,-9.096467494964599609e-01
9.736013412475585938e-02,3.707423210144042969e-01,-5.706205368041992188e-01,-8.481357097625732422e-01,-5.695312023162841797e-01,-3.026754856109619141e-01,3.648672103881835938e-01,-7.243556976318359375e-01,-8.048295974731445312e-01,8.293397426605224609e-01,-6.712415218353271484e-01,-2.681052684783935547e-01
-7.344701290130615234e-01,-1.779661178588867188e-01,-9.036583900451660156e-01,-9.567623138427734375e-01,-5.119698047637939453e-01,8.645420074462890625e-01,5.825269222259521484e-01,-2.820439338684082031e-01,1.498844623565673828e-01,4.954137802124023438e-01,-8.468499183654785156e-01,-4.852771759033203125e-01
-6.770868301391601562e-01,4.998221397399902344e-01,9.748113155364990234e-01,-2.669939994812011719e-01,-4.049916267395019531e-01,1.513373851776123047e-01,-6.006078720092773438e-01,4.275836944580078125e-01,-1.659531593322753906e-01,8.568572998046875000e-01,9.262456893920898438e-01,4.550602436065673828e-01
-8.257198333740234375e-01,1.674149036407470703e-01,-1.709084510803222656e-01,4.445946216583251953e-01,3.452081680297851562e-01,5.481433868408203125e-01,1.828808784484863281e-01,9.584133625030517578e-01,9.959468841552734375e-01,4.220952987670898438e-01,-3.513107299804687500e-01,-8.081374168395996094e-01
-5.021610260009765625e-01,6.748051643371582031e-01,-3.719015121459960938e-01,-9.165408611297607422e-01,-3.391406536102294922e-01,-8.877549171447753906e-01,8.366355895996093750e-01,-6.503100395202636719e-01,-7.053732872009277344e-01,-6.620502471923828125e-01,-9.878106117248535156e-01,-8.814918994903564453e-01
-4.654297828674316406e-01,7.255082130432128906e-01,4.976940155029296875e-02,1.185331344604492188e-01,7.411537170410156250e-01,6.747388839721679688e-02,-4.963240623474121094e-01,5.819938182830810547e-01,2.319486141204833984e-01,-9.919602870941162109e-01,-1.637413501739501953e-01,9.298996925354003906e-01
-9.584474563598632812e-02,6.393015384674072266e-01,-6.385190486907958984e-01,1.268441677093505859e-01,4.349589347839355469e-01,5.698304176330566406e-01,-5.255262851715087891e-01,-3.829650878906250000e-01,7.918486595153808594e-01,6.890320777893066406e-02,9.457087516784667969e-02,-8.986876010894775391e-01
2.178595066070556641e-01,-6.147594451904296875e-01,8.923492431640625000e-01,-3.916077613830566406e-01,-5.404698848724365234e-01,5.183715820312500000e-01,-1.941585540771484375e-02,4.993276596069335938e-01,-4.899291992187500000e-01,-2.801768779754638672e-01,6.573212146759033203e-01,-6.146280765533447266e-01
-4.279522895812988281e-01,1.667916774749755859e-01,4.719305038452148438e-01,-1.892991065979003906e-01,-8.593761920928955078e-01,-5.941810607910156250e-01,-4.686093330383300781e-02,1.855375766754150391e-01,-1.809396743774414062e-01,-5.401594638824462891e-01,9.321734905242919922e-01,6.789438724517822266e-01
-8.356478214263916016e-01,9.779024124145507812e-02,9.785585403442382812e-01,2.262880802154541016e-01,-6.596159934997558594e-02,-7.864403724670410156e-01,8.230667114257812500e-01,-5.740761756896972656e-01,9.260621070861816406e-01,6.452708244323730469e-01,-9.429380893707275391e-01,-2.100703716278076172e-01
-7.432122230529785156e-01,-6.203436851501464844e-01,6.281883716583251953e-01,9.211459159851074219e-01,6.795990467071533203e-01,6.567771434783935547e-01,-6.921110153198242188e-01,-5.669021606445312500e-02,6.281690597534179688e-01,-2.457776069641113281e-01,-6.110930442810058594e-02,-4.246537685394287109e-01
-3.685710430145263672e-01,-7.462477684020996094e-02,1.121492385864257812e-01,-2.022747993469238281e-01,-8.850662708282470703e-01,-6.211819648742675781e-01,5.668215751647949219e-01,6.835212707519531250e-01,-8.677117824554443359e-01,-6.511850357055664062e-01,2.182328701019287109e-01,-4.471259117126464844e-01
8.209366798400878906e-01,-9.900469779968261719e-01,7.395880222320556641e-01,9.374301433563232422e-01,-4.020578861236572266e-01,-4.924106597900390625e-02,2.665581703186035156e-01,7.867693901062011719e-02,-2.177317142486572266e-01,-3.375303745269775391e-01,3.287477493286132812e-01,5.141568183898925781e-01
-3.845643997192382812e-01,7.861244678497314453e-01,8.389184474945068359e-01,-4.630265235900878906e-01,5.013256072998046875e-01,8.918201923370361328e-01,4.810705184936523438e-01,6.686103343963623047e-01,7.530827522277832031e-01,-6.831421852111816406e-01,-2.445006370544433594e-02,-1.164722442626953125e-02
-3.072633743286132812e-01,3.663768768310546875e-01,-4.160294532775878906e-01,1.955728530883789062e-01,-2.594408988952636719e-01,-7.042119503021240234e-01,3.267152309417724609e-01,-4.905984401702880859e-01,-2.711181640625000000e-01,7.051515579223632812e-01,8.723094463348388672e-01,-6.626551151275634766e-01
6.453526020050048828e-01,-9.306187629699707031e-01,-9.467756748199462891e-01,-4.276866912841796875e-01,1.133048534393310547e-01,1.141216754913330078e-01,-4.741649627685546875e-01,1.424212455749511719e-01,-3.342189788818359375e-01,1.447153091430664062e-02,-2.037687301635742188e-01,2.635140419006347656e-01
-6.027555465698242188e-01,8.299870491027832031e-01,8.085985183715820312e-01,-3.403592109680175781e-01,1.657698154449462891e-01,4.129648208618164062e-03,3.747112751007080078e-01,4.030690193176269531e-01,-1.932072639465332031e-01,2.172443866729736328e-01,1.819252967834472656e-01,-2.913684844970703125e-01
-5.077726840972900391e-01,7.985928058624267578e-01,9.745404720306396484e-01,-1.547918319702148438e-01,5.679395198822021484e-01,3.217599391937255859e-01,-7.738828659057617188e-03,3.173689842224121094e-01,-1.874012947082519531e-01,-8.347072601318359375e-01,3.991496562957763672e-01,7.445323467254638672e-01
-3.634655475616455078e-01,-9.988298416137695312e-01,-2.516870498657226562e-01,-2.463307380676269531e-01,-3.588330745697021484e-01,7.123563289642333984e-01,7.091996669769287109e-01,-8.817994594573974609e-01,-8.565986156463623047e-01,-1.824278831481933594e-01,3.522717952728271484e-01,6.482872962951660156e-01
4.669699668884277344e-01,8.615224361419677734e-01,5.575377941131591797e-01,4.777441024780273438e-01,-4.802699089050292969e-01,5.272095203399658203e-01,8.820533752441406250e-02,-7.387473583221435547e-01,-9.091804027557373047e-01,-8.578639030456542969e-01,6.619811058044433594e-01,-4.122514724731445312e-01
3.139672279357910156e-01,-1.795520782470703125e-01,-9.675407409667968750e-01,-2.067756652832031250e-02,-9.952735900878906250e-02,2.124829292297363281e-01,4.985589981079101562e-01,9.697248935699462891e-01,7.582702636718750000e-01,-5.165362358093261719e-02,5.110607147216796875e-01,9.004886150360107422e-01
3.551173210144042969e-02,3.166317939758300781e-01,5.739152431488037109e-01,7.517027854919433594e-01,6.613409519195556641e-01,-1.480221748352050781e-02,7.567133903503417969e-01,3.100080490112304688e-01,-5.463578701019287109e-01,5.880022048950195312e-01,9.707129001617431641e-01,-6.886901855468750000e-01
7.731645107269287109e-01,2.009027004241943359e-01,-5.646026134490966797e-01,6.569232940673828125e-01,2.767188549041748047e-01,-4.750728607177734375e-01,8.716657161712646484e-01,-1.719050407409667969e-01,4.140398502349853516e-01,3.752889633178710938e-01,-5.255572795867919922e-01,-6.645762920379638672e-01
-2.629446983337402344e-02,4.039158821105957031e-01,-8.496351242065429688e-01,7.367491722106933594e-01,-3.203098773956298828e-01,-4.075589179992675781e-01,-4.812600612640380859e-01,7.777824401855468750e-01,-7.632541656494140625e-02,-5.559673309326171875e-01,8.376026153564453125e-02,-8.893122673034667969e-01
-7.970132827758789062e-01,-4.367446899414062500e-01,-7.817506790161132812e-02,-4.152002334594726562e-01,9.053215980529785156e-01,-7.904713153839111328e-01,6.046116352081298828e-01,8.844723701477050781e-01,8.766293525695800781e-02,9.445381164550781250e-01,-3.344488143920898438e-02,-1.349325180053710938e-01
1.602897644042968750e-01,-2.985415458679199219e-01,8.696746826171875000e-02,-8.756113052368164062e-01,2.785241603851318359e-01,8.643796443939208984e-01,3.069019317626953125e-02,-8.090140819549560547e-01,-5.782999992370605469e-01,-6.643981933593750000e-01,-1.330533027648925781e-01,-8.848669528961181641e-01
9.007625579833984375e-01,-7.284302711486816406e-01,-3.868715763092041016e-01,9.153554439544677734e-01,1.088740825653076172e-01,3.387317657470703125e-01,-9.651727676391601562e-01,7.344019412994384766e-01,-5.953791141510009766e-01,3.066945075988769531e-02,-9.230444431304931641e-01,1.785855293273925781e-01
3.399090766906738281e-01,6.545448303222656250e-01,-1.538000106811523438e-01,5.614216327667236328e-01,3.438739776611328125e-01,-8.562116622924804688e-01,-6.047964096069335938e-03,-9.786794185638427734e-01,6.140840053558349609e-01,2.620460987091064453e-01,-4.047682285308837891e-01,-2.127852439880371094e-01
7.403614521026611328e-01,-5.951769351959228516e-01,-8.686041831970214844e-02,7.551236152648925781e-01,9.030106067657470703e-01,4.383087158203125000e-02,-7.208695411682128906e-01,-6.704897880554199219e-01,1.497676372528076172e-01,-8.697385787963867188e-01,-7.106838226318359375e-01,5.733733177185058594e-01
-6.505131721496582031e-01,-5.276367664337158203e-01,-9.226989746093750000e-02,2.713406085968017578e-01,-5.178413391113281250e-01,5.555350780487060547e-01,-2.767436504364013672e-01,-5.852687358856201172e-01,-6.569387912750244141e-01,5.056831836700439453e-01,1.820847988128662109e-01,7.512695789337158203e-01
3.265080451965332031e-01,-2.448906898498535156e-01,6.264932155609130859e-01,6.617352962493896484e-01,-2.457144260406494141e-01,6.033742427825927734e-01,-9.848425388336181641e-01,-8.447167873382568359e-01,-6.704857349395751953e-01,4.189062118530273438e-02,-5.788335800170898438e-01,-3.096370697021484375e-01
8.011739253997802734e-01,-7.775387763977050781e-01,-9.221568107604980469e-01,-4.554407596588134766e-01,-4.033508300781250000e-01,4.103586673736572266e-01,9.708971977233886719e-01,8.439533710479736328e-01,6.880526542663574219e-01,9.495663642883300781e-01,9.175302982330322266e-01,8.160996437072753906e-02
-4.961750507354736328e-01,1.941528320312500000e-01,-2.116968631744384766e-01,4.699454307556152344e-01,-5.457241535186767578e-01,3.555099964141845703e-01,8.846151828765869141e-01,-9.099071025848388672e-01,3.928210735321044922e-01,-3.209767341613769531e-01,-8.684158325195312500e-02,7.429680824279785156e-01
5.180516242980957031e-01,8.364064693450927734e-01,-7.010550498962402344e-01,3.414919376373291016e-01,4.139387607574462891e-01,4.756906032562255859e-01,4.659147262573242188e-01,-9.897978305816650391e-01,5.533480644226074219e-01,-9.980576038360595703e-01,5.312297344207763672e-01,5.196959972381591797e-01
-1.063616275787353516e-01,-1.851286888122558594e-01,-9.487369060516357422e-01,-6.754803657531738281e-01,-6.321668624877929688e-03,-5.374653339385986328e-01,1.684639453887939453e-01,-3.381359577178955078e-01,1.343209743499755859e-01,-9.858651161193847656e-01,-2.617549896240234375e-01,1.459946632385253906e-01
9.525151252746582031e-01,5.445165634155273438e-01,2.141237258911132812e-02,-1.375267505645751953e-01,-8.320012092590332031e-01,2.929139137268066406e-01,9.959065914154052734e-01,-6.044132709503173828e-01,-6.251099109649658203e-01,-9.334254264831542969e-02,-6.125400066375732422e-01,-7.596857547760009766e-01
-3.972451686859130859e-01,9.126181602478027344e-01,-7.947390079498291016e-01,-9.986455440521240234e-01,5.460979938507080078e-01,-6.411168575286865234e-01,2.142698764801025391e-01,6.439509391784667969e-01,9.462196826934814453e-01,3.777709007263183594e-01,-3.788261413574218750e-01,9.156723022460937500e-01
-3.334126472473144531e-01,-2.104995250701904297e-01,7.606005668640136719e-01,-7.036428451538085938e-01,9.980890750885009766e-01,8.537337779998779297e-01,-1.608393192291259766e-01,4.533002376556396484e-01,9.456293582916259766e-01,3.299641609191894531e-01,4.476754665374755859e-01,-7.455124855041503906e-01
5.017638206481933594e-02,2.909667491912841797e-01,-6.698207855224609375e-01,5.509710311889648438e-01,-6.017711162567138672e-01,5.100517272949218750e-01,-2.870600223541259766e-01,8.574147224426269531e-01,-2.285268306732177734e-01,-5.259871482849121094e-02,7.666909694671630859e-01,8.825368881225585938e-01
4.421205520629882812e-01,1.842045783996582031e-02,2.829830646514892578e-01,-3.843321800231933594e-01,6.291184425354003906e-01,1.028397083282470703e-01,1.770045757293701172e-01,-6.197361946105957031e-01,-5.179882049560546875e-02,-8.342347145080566406e-01,-1.281359195709228516e-01,-3.004560470581054688e-01
-1.744525432586669922e-01,1.302449703216552734e-01,-1.655800342559814453e-01,2.279121875762939453e-01,-4.991152286529541016e-01,3.036682605743408203e-01,9.039559364318847656e-01,3.413414955139160156e-02,-7.258770465850830078e-01,7.195258140563964844e-01,-3.315806388854980469e-02,7.440743446350097656e-01
